transaction_id,transaction_amount,hour_of_day,country,merchant_category,days_since_last_txn,txn_velocity_24h,distance_from_home_km,new_merchant,card_present,city,bank,province,is_fraud
TXN000282,83.46,9,USA,Retail,7,1,12.7,1,0,Winnipeg,RBC,AB,0
TXN000283,43.22,7,Mexico,Gas Station,5,2,5.9,0,0,Winnipeg,BMO,BC,0
TXN000284,48.58,15,USA,Retail,3,4,44.6,1,1,Edmonton,RBC,NB,0
TXN000285,64.47,10,Canada,Retail,9,2,40.0,1,0,Hamilton,National Bank,NS,0
TXN000286,20.5,12,Canada,Travel,5,1,21.0,0,0,Mississauga,BMO,SK,0
TXN000287,276.07,11,Canada,Retail,3,4,20.7,0,1,Edmonton,TD,SK,0
TXN000288,62.49,8,Canada,Restaurant,4,2,40.4,0,1,Mississauga,Scotiabank,MB,0
TXN000289,23.7,13,Canada,Restaurant,9,2,49.1,1,1,Calgary,CIBC,QC,0
TXN000290,70.07,10,Canada,Travel,6,4,22.6,0,0,Hamilton,National Bank,MB,0
TXN000291,33.34,10,Canada,Restaurant,2,4,41.4,0,1,Edmonton,RBC,MB,0
TXN000292,49.86,10,Canada,Utilities,9,4,31.1,0,1,Calgary,BMO,ON,0
TXN000293,31.09,13,Canada,Restaurant,8,2,45.6,0,1,Ottawa,BMO,ON,0
TXN000294,11.67,10,Canada,Entertainment,4,3,20.8,0,1,Brampton,National Bank,SK,0
TXN000295,32.04,7,Canada,Grocery,3,2,9.6,0,1,Toronto,National Bank,ON,0
TXN000296,10.11,13,Canada,ATM Withdrawal,2,2,15.0,0,1,Mississauga,TD,SK,0
TXN000297,92.78,8,Canada,Retail,3,3,19.0,0,0,Calgary,BMO,ON,0
TXN000298,17.75,22,Nigeria,Online Shopping,1,8,1276.3,0,0,Winnipeg,RBC,NS,1
TXN000299,26.88,8,Canada,Online Shopping,5,4,38.3,1,1,Montreal,RBC,BC,0
TXN000300,15.9,7,Canada,Gas Station,9,1,1.1,0,1,Mississauga,CIBC,MB,0
TXN000301,13.34,12,USA,Online Shopping,3,3,13.5,1,1,Winnipeg,National Bank,MB,0
TXN000302,40.44,19,Canada,Travel,3,3,15.4,1,1,Hamilton,TD,ON,0
TXN000303,22.45,7,Canada,Online Shopping,6,1,46.1,0,0,Toronto,BMO,NS,0
TXN000304,33.18,23,USA,ATM Withdrawal,0,7,4154.0,1,1,Hamilton,Scotiabank,NS,1
TXN000305,47.75,8,Canada,ATM Withdrawal,5,1,6.4,0,0,Toronto,TD,NB,0
TXN000306,20.87,9,Canada,Gas Station,7,2,31.1,1,1,Edmonton,Scotiabank,NB,0
TXN000307,60.11,7,Canada,Grocery,7,1,46.8,0,1,Brampton,TD,MB,0
TXN000308,138.05,17,Canada,Online Shopping,5,1,14.5,0,0,Edmonton,National Bank,AB,0
TXN000309,71.42,21,USA,Grocery,4,3,39.2,0,1,Ottawa,BMO,AB,0
TXN000310,378.93,1,USA,Online Shopping,0,13,255.7,1,0,Ottawa,RBC,BC,1
TXN000311,13.82,10,Canada,ATM Withdrawal,1,1,8.0,1,1,Montreal,RBC,AB,0
TXN000312,57.72,13,USA,ATM Withdrawal,5,2,6.0,1,1,Edmonton,Scotiabank,NS,0
TXN000313,14.22,10,Mexico,Travel,0,1,26.6,1,1,Hamilton,Scotiabank,NS,0
TXN000314,3.36,2,USA,Online Shopping,0,11,4984.9,1,1,Mississauga,CIBC,BC,1
TXN000315,31.95,10,Canada,Gas Station,1,1,20.8,0,1,Montreal,RBC,SK,0
TXN000316,220.06,8,Canada,Grocery,9,3,34.6,0,1,Calgary,National Bank,BC,0
TXN000317,34.46,18,Canada,Gas Station,9,1,9.2,0,0,Ottawa,National Bank,MB,0
TXN000318,106.31,10,Canada,Grocery,8,3,21.1,1,0,Calgary,Desjardins,NS,0
TXN000319,15.5,9,Canada,Grocery,0,1,44.5,0,1,Vancouver,TD,BC,0
TXN000320,40.08,11,Canada,Restaurant,4,1,17.4,1,1,Calgary,TD,MB,0
TXN000321,18.19,14,Canada,Online Shopping,2,2,35.2,0,0,Winnipeg,Desjardins,MB,0
TXN000322,64.78,13,Canada,Restaurant,8,3,4.8,0,1,Mississauga,BMO,BC,0
TXN000323,22.83,11,Canada,Healthcare,7,4,8.4,0,0,Montreal,National Bank,NS,0
TXN000324,42.91,19,Canada,Online Shopping,2,1,4.7,0,1,Winnipeg,CIBC,ON,0
TXN000325,83.54,9,Canada,Online Shopping,1,3,9.9,0,1,Edmonton,BMO,MB,0
TXN000326,112.94,14,Canada,ATM Withdrawal,7,3,5.4,1,1,Brampton,National Bank,NS,0
TXN000327,51.54,9,Canada,Retail,5,1,7.5,0,1,Toronto,CIBC,MB,0
TXN000328,14.07,7,Canada,Restaurant,4,1,0.2,0,0,Toronto,RBC,AB,0
TXN000329,170.93,14,Canada,Grocery,1,1,13.3,0,1,Calgary,Scotiabank,NS,0
TXN000330,49.98,10,Canada,Grocery,3,4,16.4,0,1,Winnipeg,CIBC,MB,0
TXN000331,54.81,10,Canada,Restaurant,2,2,40.4,1,1,Edmonton,Desjardins,NB,0
TXN000332,14.32,8,Canada,Restaurant,3,4,2.0,0,1,Calgary,Scotiabank,AB,0
TXN000333,6.24,23,Canada,Entertainment,1,10,2010.5,1,1,Calgary,Scotiabank,NS,1
TXN000334,60.11,10,Canada,Online Shopping,7,3,21.8,0,0,Edmonton,CIBC,NB,0
TXN000335,676.63,1,Unknown,ATM Withdrawal,1,8,864.6,1,0,Mississauga,BMO,NB,1
TXN000336,42.98,20,Canada,Retail,9,3,18.0,0,0,Winnipeg,Scotiabank,NS,0
TXN000337,39.69,13,Canada,Online Shopping,6,2,43.3,0,1,Toronto,Desjardins,MB,0
TXN000338,289.56,12,Canada,Healthcare,0,3,22.5,1,0,Vancouver,Desjardins,QC,0
TXN000339,1813.28,23,USA,Online Shopping,0,14,3978.2,1,1,Winnipeg,Scotiabank,BC,1
TXN000340,188.77,7,USA,Online Shopping,1,3,20.9,0,1,Calgary,BMO,BC,0
TXN000341,91.83,8,Canada,Gas Station,2,4,47.2,0,1,Vancouver,Desjardins,NB,0
TXN000342,17.55,10,Canada,Gas Station,2,4,1.5,0,1,Vancouver,National Bank,NB,0
TXN000343,16.59,10,Canada,Restaurant,9,2,36.2,1,1,Brampton,Desjardins,AB,0
TXN000344,102.13,7,Canada,Online Shopping,8,2,22.2,1,1,Ottawa,RBC,AB,0
TXN000345,39.59,12,USA,Grocery,7,3,5.7,0,1,Mississauga,Desjardins,NB,0
TXN000346,96.25,14,Mexico,Travel,3,4,23.0,0,1,Ottawa,BMO,SK,0
TXN000347,26.16,17,Canada,Travel,8,4,23.8,0,1,Brampton,BMO,NB,0
TXN000348,118.41,21,Mexico,ATM Withdrawal,1,3,25.5,1,1,Edmonton,National Bank,SK,0
TXN000349,51.96,9,France,Travel,0,1,44.5,0,1,Mississauga,National Bank,ON,0
TXN000350,63.13,12,Canada,ATM Withdrawal,5,3,21.9,0,1,Hamilton,Scotiabank,MB,0
TXN000351,40.58,3,Unknown,Retail,0,4,3397.0,1,0,Edmonton,National Bank,BC,1
TXN000352,50.93,15,Canada,Online Shopping,2,3,37.1,1,1,Hamilton,RBC,QC,0
TXN000353,27.12,9,USA,Grocery,1,3,24.9,1,1,Winnipeg,National Bank,AB,0
TXN000354,34.78,8,Canada,Restaurant,5,4,18.0,0,0,Toronto,Scotiabank,MB,0
TXN000355,51.67,15,USA,Retail,8,3,33.7,1,1,Calgary,CIBC,ON,0
TXN000356,24.86,9,Canada,Healthcare,6,1,11.8,0,0,Vancouver,CIBC,AB,0
TXN000357,120.76,22,Canada,Online Shopping,0,12,1330.3,1,0,Hamilton,RBC,NS,1
TXN000358,28.96,11,UK,Restaurant,9,2,43.8,0,1,Vancouver,Desjardins,QC,0
TXN000359,29.88,19,USA,Restaurant,2,3,33.5,0,1,Winnipeg,National Bank,MB,0
TXN000360,19.39,13,Canada,Travel,4,1,11.5,0,1,Hamilton,National Bank,NB,0
TXN000361,25.11,8,USA,Entertainment,4,1,29.5,0,1,Mississauga,Scotiabank,MB,0
TXN000362,16.71,9,Canada,Grocery,7,1,18.0,1,1,Vancouver,Scotiabank,AB,0
TXN000363,40.7,9,Canada,Online Shopping,3,3,29.4,0,0,Ottawa,CIBC,MB,0
TXN000364,70.43,7,USA,Retail,5,1,36.0,0,0,Ottawa,CIBC,NB,0
TXN000365,43.43,18,Canada,Online Shopping,3,2,24.2,0,1,Edmonton,RBC,BC,0
TXN000366,13.23,9,Canada,Gas Station,9,4,27.2,0,1,Ottawa,CIBC,NB,0
TXN000367,30.22,9,Canada,Grocery,1,2,46.3,1,0,Winnipeg,BMO,NB,0
TXN000368,91.45,7,Canada,Restaurant,6,2,2.2,0,1,Hamilton,TD,SK,0
TXN000369,91.8,9,Canada,Gas Station,7,1,5.6,1,0,Mississauga,CIBC,SK,0
TXN000370,17.81,15,Canada,Gas Station,0,2,26.4,0,0,Vancouver,Scotiabank,MB,0
TXN000371,19.53,9,Canada,ATM Withdrawal,6,1,44.1,1,1,Brampton,RBC,NB,0
TXN000372,168.54,16,Canada,Grocery,3,2,31.8,1,1,Toronto,CIBC,BC,0
TXN000373,18.1,13,USA,Grocery,0,1,29.7,0,1,Vancouver,RBC,BC,0
TXN000374,9.85,8,Canada,Grocery,4,4,4.2,0,1,Edmonton,National Bank,SK,0
TXN000375,45.54,15,Canada,Restaurant,7,3,14.9,1,1,Brampton,National Bank,BC,0
TXN000376,25.8,10,Canada,Grocery,0,1,12.2,0,0,Toronto,Desjardins,QC,0
TXN000377,17.24,8,USA,Grocery,7,3,1.3,0,1,Edmonton,National Bank,QC,0
TXN000378,36.07,13,Canada,Restaurant,5,3,25.8,0,1,Vancouver,RBC,BC,0
TXN000379,272.54,14,Canada,Retail,2,2,19.1,0,1,Winnipeg,RBC,SK,0
TXN000380,14.69,20,Canada,Grocery,0,3,19.1,0,1,Ottawa,National Bank,SK,0
TXN000381,125.03,10,Canada,Retail,0,2,1.3,0,1,Hamilton,TD,ON,0
TXN000382,45.74,16,Canada,Online Shopping,5,3,42.0,0,1,Winnipeg,BMO,MB,0
TXN000383,28.27,8,USA,Grocery,3,2,10.8,1,1,Ottawa,National Bank,BC,0
TXN000384,62.72,10,USA,Online Shopping,1,1,6.3,0,1,Winnipeg,Scotiabank,ON,0
TXN000385,198.86,18,Canada,Retail,4,4,43.0,1,1,Vancouver,Scotiabank,AB,0
TXN000386,48.54,14,Canada,Retail,5,2,6.8,0,1,Mississauga,TD,MB,0
TXN000387,38.27,13,Canada,Online Shopping,5,3,40.7,0,0,Montreal,National Bank,AB,0
TXN000388,44.1,14,Canada,Travel,6,3,13.0,0,0,Vancouver,Desjardins,SK,0
TXN000389,24.38,13,Canada,Travel,6,2,21.3,0,0,Montreal,CIBC,MB,0
TXN000390,164.35,11,Canada,Restaurant,1,4,18.8,0,1,Toronto,TD,MB,0
TXN000391,19.75,12,Canada,Entertainment,1,2,8.7,0,0,Hamilton,CIBC,SK,0
TXN000392,47.56,13,Canada,Gas Station,6,1,39.2,0,1,Winnipeg,CIBC,NS,0
TXN000393,38.28,14,Canada,Gas Station,5,1,22.9,0,1,Winnipeg,Desjardins,MB,0
TXN000394,23.12,13,USA,Utilities,4,3,41.0,0,1,Winnipeg,TD,MB,0
TXN000395,81.62,9,Canada,Online Shopping,5,2,48.5,0,1,Vancouver,RBC,QC,0
TXN000396,16.89,11,Canada,Gas Station,9,2,34.8,1,1,Calgary,Scotiabank,NS,0
TXN000397,128.87,14,Canada,Gas Station,4,4,9.7,0,1,Ottawa,National Bank,ON,0
TXN000398,55.82,7,Canada,Gas Station,7,3,9.2,0,1,Mississauga,CIBC,AB,0
TXN000399,46.32,13,Canada,Online Shopping,1,1,16.5,0,1,Hamilton,BMO,AB,0
TXN000400,110.38,1,USA,Online Shopping,0,3,1564.4,1,0,Edmonton,CIBC,MB,1
TXN000401,56.05,13,Canada,Grocery,7,3,16.8,1,1,Toronto,Scotiabank,MB,0
TXN000402,10.37,7,Canada,ATM Withdrawal,3,2,25.6,0,1,Montreal,CIBC,QC,0
TXN000403,88.7,18,Canada,ATM Withdrawal,4,4,4.5,0,1,Ottawa,National Bank,BC,0
TXN000404,121.44,16,Canada,Grocery,0,1,23.4,0,1,Vancouver,CIBC,NS,0
TXN000405,53.74,13,Canada,Retail,7,2,9.8,0,1,Ottawa,Scotiabank,BC,0
TXN000406,19.9,15,UK,Grocery,9,2,49.6,0,0,Ottawa,RBC,AB,0
TXN000407,10.17,12,Canada,Grocery,3,1,38.2,0,1,Montreal,CIBC,AB,0
TXN000408,18.36,14,Canada,Restaurant,7,2,30.8,1,1,Montreal,BMO,QC,0
TXN000409,69.81,13,Canada,Online Shopping,2,1,28.7,0,1,Mississauga,CIBC,NB,0
TXN000410,26.73,11,USA,Entertainment,1,1,10.7,0,1,Vancouver,BMO,QC,0
TXN000411,37.83,9,Canada,Travel,0,1,17.7,1,0,Toronto,Scotiabank,ON,0
TXN000412,50.88,9,Canada,Grocery,4,1,46.7,0,1,Toronto,Desjardins,BC,0
TXN000413,63.24,9,Canada,Grocery,8,3,11.3,0,1,Vancouver,BMO,MB,0
TXN000414,49.26,10,Canada,ATM Withdrawal,0,3,3.2,1,1,Toronto,BMO,ON,0
TXN000415,74.73,10,Canada,ATM Withdrawal,9,1,6.3,0,1,Edmonton,TD,NB,0
TXN000416,9.75,13,Canada,Grocery,2,3,1.2,1,1,Hamilton,CIBC,NB,0
TXN000417,37.35,10,Canada,Gas Station,4,2,15.1,0,0,Mississauga,Desjardins,SK,0
TXN000418,19.03,11,Canada,ATM Withdrawal,2,1,26.1,0,1,Montreal,TD,MB,0
TXN000419,71.02,14,Canada,Retail,1,1,21.4,0,1,Winnipeg,RBC,BC,0
TXN000420,104.39,14,Canada,Gas Station,7,4,47.4,0,1,Mississauga,RBC,ON,0
TXN000421,44.0,13,Canada,Grocery,3,2,0.3,0,1,Montreal,BMO,QC,0
TXN000422,17.51,3,USA,Online Shopping,1,9,4167.7,1,1,Winnipeg,TD,ON,1
TXN000423,77.18,11,Canada,Online Shopping,0,2,19.3,0,0,Brampton,TD,NS,0
TXN000424,52.82,9,Canada,Online Shopping,3,2,26.8,1,0,Montreal,TD,BC,0
TXN000425,83.73,14,Canada,Grocery,3,1,2.3,0,1,Ottawa,National Bank,AB,0
TXN000426,50.81,16,Canada,Online Shopping,0,4,16.7,0,0,Ottawa,CIBC,SK,0
TXN000427,24.23,17,UK,Grocery,0,2,27.2,0,1,Winnipeg,RBC,NB,0
TXN000428,54.45,10,Canada,Retail,8,1,16.6,0,0,Calgary,Desjardins,QC,0
TXN000429,73.51,8,Canada,Restaurant,8,2,32.2,1,0,Winnipeg,Desjardins,ON,0
TXN000430,76.95,10,Canada,Grocery,5,3,35.9,0,1,Edmonton,RBC,BC,0
TXN000431,4.23,17,Canada,Retail,4,4,27.5,0,1,Edmonton,RBC,AB,0
TXN000432,29.42,11,Canada,Grocery,6,4,4.6,0,1,Mississauga,Scotiabank,QC,0
TXN000433,21.4,14,Canada,Retail,0,3,8.1,0,1,Brampton,TD,QC,0
TXN000434,3.91,11,Canada,Online Shopping,2,4,34.8,0,1,Hamilton,TD,QC,0
TXN000435,78.98,11,Canada,Gas Station,5,1,37.7,0,1,Ottawa,Desjardins,NB,0
TXN000436,108.1,11,Canada,Gas Station,4,3,0.5,1,1,Edmonton,BMO,BC,0
TXN000437,127.96,14,Mexico,ATM Withdrawal,4,2,32.7,0,1,Vancouver,RBC,QC,0
TXN000438,38.2,14,Canada,Online Shopping,6,3,38.9,0,0,Vancouver,Scotiabank,QC,0
TXN000439,18.16,16,Canada,Grocery,8,4,39.9,0,1,Ottawa,BMO,BC,0
TXN000440,45.11,13,Canada,Restaurant,5,3,24.2,0,1,Winnipeg,Scotiabank,QC,0
TXN000441,20.4,8,Canada,Retail,9,4,18.3,0,1,Vancouver,TD,AB,0
TXN000442,15.02,18,Canada,Grocery,9,1,9.1,1,1,Vancouver,BMO,NS,0
TXN000443,142.81,11,Canada,Grocery,9,4,32.0,0,0,Brampton,National Bank,MB,0
TXN000444,32.86,13,Canada,Grocery,6,4,39.2,0,1,Calgary,CIBC,SK,0
TXN000445,65.39,9,Canada,Grocery,7,2,12.3,0,1,Ottawa,Desjardins,AB,0
TXN000446,44.73,13,Canada,Gas Station,5,4,18.5,0,0,Ottawa,CIBC,SK,0
TXN000447,178.2,11,UK,Restaurant,4,1,27.4,1,1,Toronto,BMO,AB,0
TXN000448,361.75,10,Canada,Restaurant,1,3,11.9,1,1,Edmonton,Desjardins,ON,0
TXN000449,52.3,9,Canada,Grocery,0,3,21.0,0,1,Ottawa,RBC,NS,0
TXN000450,18.27,8,Canada,Online Shopping,4,4,15.5,0,1,Calgary,CIBC,QC,0
TXN000451,29.89,11,Canada,ATM Withdrawal,5,4,29.6,0,1,Calgary,TD,MB,0
TXN000452,36.73,13,USA,Grocery,2,3,25.9,0,1,Calgary,Desjardins,SK,0
TXN000453,46.7,19,USA,Healthcare,1,3,27.6,1,1,Winnipeg,BMO,NB,0
TXN000454,12.22,9,Canada,Retail,2,3,34.7,0,0,Ottawa,RBC,AB,0
TXN000455,46.34,16,Canada,Online Shopping,3,4,29.8,0,0,Toronto,CIBC,ON,0
TXN000456,477.02,12,Canada,Gas Station,1,2,17.6,0,1,Winnipeg,TD,ON,0
TXN000457,216.6,9,Canada,ATM Withdrawal,8,2,40.0,1,0,Mississauga,BMO,QC,0
TXN000458,21.9,10,Canada,Grocery,9,1,17.4,0,1,Winnipeg,National Bank,BC,0
TXN000459,95.73,13,USA,Restaurant,5,2,39.1,0,0,Toronto,Scotiabank,SK,0
TXN000460,71.02,13,Canada,Retail,4,2,45.2,0,1,Ottawa,Scotiabank,SK,0
TXN000461,41.41,13,Canada,Gas Station,8,3,0.2,1,1,Toronto,National Bank,MB,0
TXN000462,5.11,8,Mexico,Online Shopping,3,2,13.6,1,1,Ottawa,CIBC,SK,0
TXN000463,410.43,11,Canada,Retail,3,2,15.4,0,0,Brampton,TD,NS,0
TXN000464,151.98,16,Canada,Retail,5,4,27.4,0,1,Edmonton,RBC,SK,0
TXN000465,37.08,15,Canada,Gas Station,5,2,25.9,1,0,Hamilton,BMO,QC,0
TXN000466,34.44,16,Canada,Restaurant,8,4,46.3,0,1,Ottawa,CIBC,AB,0
TXN000467,35.44,12,Mexico,Grocery,0,1,20.8,1,1,Calgary,RBC,QC,0
TXN000468,43.87,9,Canada,Restaurant,7,2,8.6,1,1,Vancouver,National Bank,AB,0
TXN000469,49.96,11,Canada,Grocery,7,1,12.3,0,1,Calgary,BMO,ON,0
TXN000470,76.91,16,Canada,Restaurant,4,4,16.9,0,1,Edmonton,National Bank,SK,0
TXN000471,10.7,8,Canada,Retail,9,1,10.7,1,0,Vancouver,RBC,ON,0
TXN000472,26.72,12,Canada,Healthcare,7,1,4.7,0,1,Montreal,RBC,AB,0
TXN000473,44.21,18,Canada,Retail,1,1,22.3,0,1,Brampton,National Bank,QC,0
TXN000474,54.76,15,Canada,Restaurant,5,3,6.2,0,1,Winnipeg,RBC,QC,0
TXN000475,62.11,18,Canada,Grocery,4,3,46.9,1,1,Hamilton,Scotiabank,NB,0
TXN000476,48.43,15,Canada,Retail,4,3,14.4,0,1,Hamilton,BMO,AB,0
TXN000477,100.08,15,Canada,Travel,1,2,11.2,0,1,Winnipeg,Scotiabank,QC,0
TXN000478,45.13,12,Canada,Gas Station,5,2,10.9,0,1,Hamilton,RBC,NS,0
TXN000479,7.7,9,Canada,Grocery,4,1,26.4,0,1,Calgary,BMO,AB,0
TXN000480,37.43,16,Canada,Retail,5,1,37.6,1,0,Winnipeg,National Bank,SK,0
TXN000481,23.64,15,Canada,Restaurant,9,4,2.4,0,0,Mississauga,Scotiabank,ON,0
TXN000482,32.66,16,Canada,Retail,3,4,28.8,0,0,Edmonton,BMO,NS,0
TXN000483,71.45,10,Canada,Online Shopping,2,4,15.1,0,1,Mississauga,Desjardins,AB,0
TXN000484,55.5,15,Canada,Retail,8,1,31.0,1,1,Calgary,BMO,MB,0
TXN000485,39.95,17,Canada,Grocery,8,4,10.6,0,0,Hamilton,National Bank,BC,0
TXN000486,131.51,10,Canada,Travel,2,2,33.9,0,1,Ottawa,National Bank,MB,0
TXN000487,22.93,9,Canada,Online Shopping,9,3,33.4,0,1,Vancouver,RBC,NB,0
TXN000488,40.23,2,Unknown,Gas Station,0,14,2258.8,1,0,Toronto,CIBC,MB,1
TXN000489,14.79,9,Canada,Retail,7,1,47.6,0,1,Montreal,TD,ON,0
TXN000490,115.7,15,Canada,Grocery,2,2,21.3,0,1,Calgary,National Bank,AB,0
TXN000491,27.86,13,Canada,Gas Station,0,1,48.2,1,0,Edmonton,Desjardins,QC,0
TXN000492,31.66,15,Canada,Travel,8,1,23.4,0,1,Winnipeg,RBC,AB,0
TXN000493,14.61,17,Canada,Retail,2,1,34.4,1,1,Calgary,BMO,QC,0
TXN000494,92.73,12,Canada,Retail,3,4,43.5,1,1,Brampton,RBC,BC,0
TXN000495,60.18,8,Canada,Travel,0,2,48.6,0,1,Winnipeg,BMO,NB,0
TXN000496,79.53,15,Canada,Grocery,2,3,38.4,0,1,Vancouver,BMO,ON,0
TXN000497,1674.21,3,Unknown,Online Shopping,0,5,536.0,1,0,Edmonton,Scotiabank,MB,1
TXN000498,58.13,9,Canada,ATM Withdrawal,2,4,9.2,0,1,Toronto,RBC,AB,0
TXN000499,20.64,8,USA,Gas Station,1,2,18.6,1,1,Mississauga,CIBC,MB,0
TXN000500,79.61,9,Canada,Retail,0,3,35.7,1,0,Hamilton,RBC,NS,0
TXN000501,9.06,15,Canada,Grocery,1,3,25.2,1,1,Montreal,Desjardins,AB,0
TXN000502,31.45,17,Canada,Online Shopping,3,1,6.9,1,1,Montreal,Scotiabank,BC,0
TXN000503,26.91,10,Canada,Retail,0,4,5.5,0,1,Mississauga,National Bank,BC,0
TXN000504,76.18,11,Canada,Retail,9,4,48.0,0,0,Montreal,RBC,SK,0
TXN000505,124.34,12,Canada,Travel,0,1,16.4,0,0,Montreal,TD,NS,0
TXN000506,76.34,9,Mexico,Online Shopping,8,2,9.1,1,1,Montreal,National Bank,AB,0
TXN000507,5.2,22,Unknown,Online Shopping,1,13,2769.4,1,0,Calgary,TD,NB,1
TXN000508,49.69,9,Canada,Restaurant,8,4,12.7,0,1,Edmonton,Scotiabank,NS,0
TXN000509,28.91,17,Canada,Online Shopping,3,1,38.0,1,1,Edmonton,TD,AB,0
TXN000510,36.33,13,Canada,Retail,0,4,8.7,0,1,Montreal,RBC,AB,0
TXN000511,21.05,9,UK,Online Shopping,5,4,45.6,0,1,Ottawa,RBC,NB,0
TXN000512,49.42,14,Canada,Retail,9,3,42.6,1,1,Calgary,National Bank,QC,0
TXN000513,13.96,10,Mexico,ATM Withdrawal,7,4,19.6,1,1,Winnipeg,Scotiabank,AB,0
TXN000514,79.76,12,Canada,Gas Station,9,2,36.9,1,1,Brampton,Scotiabank,NS,0
TXN000515,27.16,15,Canada,Grocery,6,2,10.9,0,0,Hamilton,CIBC,MB,0
TXN000516,75.5,15,Canada,Online Shopping,0,1,26.6,0,1,Brampton,BMO,SK,0
TXN000517,134.83,14,Canada,Travel,4,2,6.1,0,1,Hamilton,RBC,MB,0
TXN000518,111.05,14,Canada,Grocery,8,3,9.5,0,1,Mississauga,CIBC,QC,0
TXN000519,18.8,14,Canada,Gas Station,0,4,41.0,0,1,Vancouver,TD,AB,0
TXN000520,18.64,9,Canada,Retail,5,4,33.4,0,1,Montreal,National Bank,NS,0
TXN000521,46.61,13,Canada,Restaurant,3,4,1.1,0,1,Hamilton,RBC,AB,0
TXN000522,440.3,8,Canada,Grocery,6,4,48.4,1,0,Ottawa,RBC,NB,0
TXN000523,1224.7,3,USA,Gas Station,0,10,4533.4,1,0,Toronto,TD,SK,1
TXN000524,28.76,15,Canada,Grocery,2,2,40.4,0,1,Vancouver,National Bank,ON,0
TXN000525,5.38,15,Canada,Online Shopping,4,2,7.0,0,0,Winnipeg,CIBC,MB,0
TXN000526,7.56,11,Canada,Grocery,0,4,25.7,0,1,Winnipeg,BMO,QC,0
TXN000527,24.33,12,Canada,Grocery,8,1,5.7,1,1,Toronto,Desjardins,NS,0
TXN000528,17.28,8,Canada,Retail,0,1,6.7,0,1,Toronto,National Bank,MB,0
TXN000529,78.62,7,Canada,ATM Withdrawal,7,4,7.8,0,1,Winnipeg,TD,MB,0
TXN000530,14.52,14,Canada,Retail,1,3,18.4,0,1,Brampton,CIBC,SK,0
TXN000531,44.2,19,UK,Online Shopping,4,1,0.5,0,1,Vancouver,National Bank,NB,0
TXN000532,36.45,1,USA,Travel,0,5,3675.6,1,1,Calgary,Desjardins,NS,1
TXN000533,14.47,23,Romania,ATM Withdrawal,0,3,2905.9,1,0,Winnipeg,BMO,NS,1
TXN000534,66.34,14,Canada,Retail,7,4,29.3,0,1,Brampton,TD,AB,0
TXN000535,58.25,8,Canada,Grocery,6,4,31.1,0,0,Ottawa,Desjardins,AB,0
TXN000536,59.1,13,Canada,Grocery,4,1,24.8,0,0,Vancouver,CIBC,NS,0
TXN000537,57.38,10,Canada,Gas Station,5,3,28.0,0,1,Mississauga,TD,BC,0
TXN000538,28.38,14,Canada,Restaurant,0,4,20.1,0,1,Brampton,RBC,BC,0
TXN000539,61.09,8,Canada,Retail,9,1,49.8,1,0,Winnipeg,RBC,ON,0
TXN000540,31.16,11,Canada,Gas Station,8,1,28.2,1,1,Brampton,National Bank,NB,0
TXN000541,184.23,14,Canada,Grocery,9,1,35.5,0,1,Toronto,RBC,NB,0
TXN000542,24.86,13,Canada,Utilities,1,4,16.8,0,0,Mississauga,CIBC,NB,0
TXN000543,11.39,12,Canada,Online Shopping,7,2,11.6,0,1,Toronto,Desjardins,MB,0
TXN000544,39.33,16,Canada,Grocery,9,1,27.1,1,1,Calgary,BMO,NB,0
TXN000545,45.68,13,Canada,Retail,1,1,33.2,0,1,Ottawa,Desjardins,SK,0
TXN000546,32.1,12,Canada,Restaurant,6,4,38.0,0,0,Ottawa,Scotiabank,QC,0
TXN000547,112.9,11,Canada,Restaurant,7,1,16.5,1,0,Toronto,Desjardins,MB,0
TXN000548,152.78,12,Canada,Restaurant,3,2,30.2,0,1,Montreal,Scotiabank,SK,0
TXN000549,32.77,10,USA,Grocery,2,4,40.3,0,1,Toronto,CIBC,BC,0
TXN000550,71.53,13,Canada,Retail,2,4,9.3,0,1,Edmonton,Desjardins,ON,0
TXN000551,25.17,12,Canada,Online Shopping,9,3,3.9,0,1,Hamilton,National Bank,AB,0
TXN000552,31.13,8,France,Retail,0,2,28.1,1,1,Winnipeg,RBC,NB,0
TXN000553,60.75,12,Canada,Retail,0,3,8.9,0,1,Calgary,CIBC,ON,0
TXN000554,72.52,9,Canada,Retail,0,2,33.8,1,1,Hamilton,TD,BC,0
TXN000555,52.02,7,Canada,Gas Station,8,4,48.3,0,1,Vancouver,Scotiabank,NB,0
TXN000556,265.62,8,Canada,Grocery,2,1,30.4,0,1,Vancouver,RBC,MB,0
TXN000557,24.06,16,Canada,Retail,6,1,6.8,0,1,Winnipeg,National Bank,ON,0
TXN000558,89.76,17,Canada,Gas Station,6,3,33.6,1,1,Mississauga,RBC,AB,0
TXN000559,26.7,14,Canada,Grocery,4,2,29.8,1,1,Hamilton,TD,BC,0
TXN000560,18.56,17,USA,Retail,9,4,36.7,1,1,Calgary,TD,QC,0
TXN000561,13.28,10,Canada,Gas Station,5,3,21.9,1,1,Toronto,BMO,AB,0
TXN000562,6.28,12,Canada,Healthcare,6,2,14.8,0,0,Ottawa,BMO,MB,0
TXN000563,72.78,16,Canada,Restaurant,0,4,7.0,0,1,Vancouver,National Bank,ON,0
